,index,Movie,Release Date,ARR,prod_budget_bucket,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,person_id,primary_name,birth_year,death_year,primary_profession
11588,828,The Hateful Eight,2015,2.3849175161290317,b4,tt3460252,The Hateful Eight,The Hateful Eight,2015,168.0,"Crime,Drama,Mystery",nm0000233,Quentin Tarantino,1963.0,,"writer,actor,producer"
11590,831,Gone Girl,2014,6.042085065573771,b4,tt2267998,Gone Girl,Gone Girl,2014,149.0,"Drama,Mystery,Thriller",nm0000399,David Fincher,1962.0,,"director,producer,actor"
11592,833,Maze Runner: The Scorch Trials,2015,5.09124855737705,b4,tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015,131.0,"Action,Sci-Fi,Thriller",nm1226871,Wes Ball,,,"art_department,visual_effects,director"
11598,834,2 Guns,2013,2.1720166393442617,b4,tt1272878,2 Guns,2 Guns,2013,109.0,"Action,Comedy,Crime",nm0466349,Baltasar Kormákur,1966.0,,"producer,director,writer"
11604,839,The Lego Movie,2014,7.6288231333333325,b4,tt1490017,The Lego Movie,The Lego Movie,2014,100.0,"Action,Adventure,Animation",nm0520488,Phil Lord,1975.0,,"producer,writer,director"
11605,839,The Lego Movie,2014,7.6288231333333325,b4,tt1490017,The Lego Movie,The Lego Movie,2014,100.0,"Action,Adventure,Animation",nm0588087,Christopher Miller,1975.0,,"producer,writer,director"
11658,845,Sully,2016,3.9754092666666665,b4,tt3263904,Sully,Sully,2016,96.0,"Biography,Drama",nm0000142,Clint Eastwood,1930.0,,"actor,producer,director"
11661,858,Red,2010,3.273994883333333,b4,tt2181948,Red,Red,2014,,Thriller,nm4284789,Danielle Colman,,,"director,writer,assistant_director"
11662,861,Eat Pray Love,2010,3.44331315,b4,tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",nm0614682,Ryan Murphy,1965.0,,"writer,producer,music_department"
11665,862,Jack Reacher,2012,3.6228455999999998,b4,tt0790724,Jack Reacher,Jack Reacher,2012,130.0,"Action,Crime,Thriller",nm0003160,Christopher McQuarrie,1968.0,,"writer,producer,director"
11671,865,Contagion,2011,2.2925265666666665,b4,tt1598778,Contagion,Contagion,2011,106.0,"Action,Drama,Thriller",nm0001752,Steven Soderbergh,1963.0,,"producer,director,cinematographer"
11674,874,London Has Fallen,2016,3.25323475,b4,tt3300542,London Has Fallen,London Has Fallen,2016,99.0,"Action,Thriller",nm0619836,Babak Najafi,1975.0,,"director,writer,editor"
11684,878,Hellboy,2004,1.663732633333333,b4,tt2274648,Hellboy,Hellboy,2019,120.0,"Action,Adventure,Fantasy",nm0551076,Neil Marshall,1970.0,,"director,producer,editor"
11690,879,Jack Reacher: Never Go Back,2016,2.6657748166666666,b4,tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016,118.0,"Action,Thriller",nm0001880,Edward Zwick,1952.0,,"producer,writer,director"
11698,880,Baywatch,2017,2.93106305,b4,tt1469304,Baywatch,Baywatch,2017,116.0,"Action,Comedy,Crime",nm1164861,Seth Gordon,,,"producer,miscellaneous,director"
11725,883,ParaNorman,2012,1.801994366666667,b4,tt1623288,ParaNorman,ParaNorman,2012,92.0,"Adventure,Animation,Comedy",nm2752098,Chris Butler,1974.0,,"art_department,miscellaneous,writer"
11726,883,ParaNorman,2012,1.801994366666667,b4,tt1623288,ParaNorman,ParaNorman,2012,92.0,"Adventure,Animation,Comedy",nm0271402,Sam Fell,,,"director,actor,writer"
11731,888,The Boxtrolls,2014,1.86577085,b4,tt0787474,The Boxtrolls,The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",nm0030253,Graham Annable,,,"animation_department,director,art_department"
11732,888,The Boxtrolls,2014,1.86577085,b4,tt0787474,The Boxtrolls,The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",nm0820934,Anthony Stacchi,,,"director,animation_department,visual_effects"
11767,889,The Dark Tower,2017,1.89102545,b4,tt1648190,The Dark Tower,The Dark Tower,2017,95.0,"Action,Adventure,Fantasy",nm1064048,Nikolaj Arcel,1972.0,,"writer,director,miscellaneous"
11782,891,Jack Ryan: Shadow Recruit,2014,2.189623533333333,b4,tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,2014,105.0,"Action,Drama,Thriller",nm0000110,Kenneth Branagh,1960.0,,"actor,producer,director"
11791,894,Vice,2018,1.1813861833333332,b4,tt3480796,Vice,Vice,2015,96.0,"Action,Adventure,Sci-Fi",nm2357819,Brian A. Miller,,,"director,actor,writer"
11797,896,Shooter,2007,1.5923093333333334,b4,tt2599878,Shooter,Shooter,2019,,"Action,Crime,Drama",nm1889984,Vishram Sawant,,,"director,writer"
11800,898,Gangster Squad,2013,1.73501505,b4,tt1321870,Gangster Squad,Gangster Squad,2013,113.0,"Action,Crime,Drama",nm0281508,Ruben Fleischer,1974.0,,"producer,writer,director"
11806,899,Smurfs: The Lost Village,2017,3.292976433333333,b4,tt2398241,Smurfs: The Lost Village,Smurfs: The Lost Village,2017,90.0,"Adventure,Animation,Comedy",nm0038432,Kelly Asbury,1960.0,,"art_department,animation_department,director"
11815,900,First Man,2018,1.7533970833333334,b4,tt1213641,First Man,First Man,2018,141.0,"Biography,Drama,History",nm3227090,Damien Chazelle,1985.0,,"producer,writer,director"
11817,902,Edge of Darkness,2010,1.3802076,b4,tt1226273,Edge of Darkness,Edge of Darkness,2010,117.0,"Crime,Drama,Mystery",nm0132709,Martin Campbell,1943.0,,"director,producer,actor"
11823,906,Duplicity,2009,1.3513261,b4,tt1757736,Duplicity,Duplicity,2011,90.0,Thriller,nm0841470,Charles Swain,1966.0,,"actor,director,producer"
11824,909,State of Play,2009,1.4805368333333333,b4,tt2952692,State of Play,State of Play,2013,87.0,"Documentary,Drama,Sport",nm1743306,Steven Dhoedt,,,"producer,director,writer"
11825,912,Trouble with the Curve,2012,0.7969818833333333,b4,tt2083383,Trouble with the Curve,Trouble with the Curve,2012,111.0,"Drama,Sport",nm0520749,Robert Lorenz,,,"assistant_director,producer,director"
11826,916,Almost Famous,2000,0.78951985,b4,tt7059806,Almost Famous,Kimaat Mefursemet,2017,95.0,"Comedy,Drama,Family",nm2345939,Marco Carmel,,,"director,writer"
11832,917,Cold Pursuit,2019,1.0433193166666668,b4,tt5719748,Cold Pursuit,Cold Pursuit,2019,119.0,"Action,Crime,Drama",nm0596407,Hans Petter Moland,1955.0,,"director,writer,actor"
11838,920,The Mortal Instruments: City of Bones,2013,1.2660927833333333,b4,tt1538403,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,2013,130.0,"Action,Fantasy,Horror",nm0958969,Harald Zwart,1965.0,,"director,writer,producer"
11842,922,Dragonfly,2002,0.5010634166666667,b4,tt2510506,Dragonfly,Dragonfly,2015,80.0,"Crime,Drama,Thriller",nm0862907,Andrew Tiernan,1965.0,,"actor,producer,director"
11845,923,Priest,2011,1.4025671,b4,tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",nm0829820,Scott Stewart,,,"producer,writer,visual_effects"
11851,929,The Avengers,1998,0.8097569333333333,b4,tt0848228,The Avengers,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",nm0923736,Joss Whedon,1964.0,,"writer,producer,director"
11857,935,Supernova,2000,0.2469415666666667,b4,tt10378772,Supernova,Supernova,2020,,Drama,nm6584532,Zakary Hallett,,,"actor,cinematographer,producer"
11858,935,Supernova,2000,0.2469415666666667,b4,tt10378772,Supernova,Supernova,2020,,Drama,nm2718708,Jonathan D'Ambrosio,,,"actor,producer,editor"
11859,935,Supernova,2000,0.2469415666666667,b4,tt10378772,Supernova,Supernova,2020,,Drama,nm5600459,Matthew Tuppen,,,"camera_department,director,writer"
11860,935,Supernova,2000,0.2469415666666667,b4,tt10378772,Supernova,Supernova,2020,,Drama,nm7269414,Robert Ristic,,,"actor,writer,producer"
11861,935,Supernova,2000,0.2469415666666667,b4,tt10378772,Supernova,Supernova,2020,,Drama,nm3771873,Patrick Tunison,,,"cinematographer,producer,writer"
