index,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ARR,Movie Id,Genres,prod_budget_bucket
498,99,2012,Safe House,85000000,126181630,208542162,123542162,2.4534372,tt10467112,Action,b4
504,5,2011,Tower Heist,85000000,78046570,150422946,65422946,1.7696817176470587,tt0471042,Action,b4
504,5,2011,Tower Heist,85000000,78046570,150422946,65422946,1.7696817176470587,tt0471042,Comedy,b4
504,5,2011,Tower Heist,85000000,78046570,150422946,65422946,1.7696817176470587,tt0471042,Crime,b4
506,7,2012,Mirror Mirror,85000000,64935167,173613482,88613482,2.0425115529411766,tt1667353,Adventure,b4
506,7,2012,Mirror Mirror,85000000,64935167,173613482,88613482,2.0425115529411766,tt1667353,Comedy,b4
506,7,2012,Mirror Mirror,85000000,64935167,173613482,88613482,2.0425115529411766,tt1667353,Drama,b4
507,8,2006,The Holiday,85000000,63280000,205190324,120190324,2.414003811764706,tt1677036,Drama,b4
512,13,2003,The Rundown,85000000,47641743,80831893,-4168107,0.9509634470588235,tt2963656,Action,b4
513,14,2011,Arthur Christmas,85000000,46462469,149717124,64717124,1.7613779294117646,tt1430607,Adventure,b4
513,14,2011,Arthur Christmas,85000000,46462469,149717124,64717124,1.7613779294117646,tt1430607,Animation,b4
513,14,2011,Arthur Christmas,85000000,46462469,149717124,64717124,1.7613779294117646,tt1430607,Comedy,b4
514,15,2017,xXx: Return of Xander Cage,85000000,44898413,345033359,260033359,4.0592159882352945,tt1293847,Action,b4
514,15,2017,xXx: Return of Xander Cage,85000000,44898413,345033359,260033359,4.0592159882352945,tt1293847,Adventure,b4
514,15,2017,xXx: Return of Xander Cage,85000000,44898413,345033359,260033359,4.0592159882352945,tt1293847,Thriller,b4
516,17,2010,Cats & Dogs: The Revenge of Kitty Galore,85000000,43585753,113026383,28026383,1.3297221529411765,tt1287468,Action,b4
516,17,2010,Cats & Dogs: The Revenge of Kitty Galore,85000000,43585753,113026383,28026383,1.3297221529411765,tt1287468,Comedy,b4
516,17,2010,Cats & Dogs: The Revenge of Kitty Galore,85000000,43585753,113026383,28026383,1.3297221529411765,tt1287468,Family,b4
518,19,2002,Showtime,85000000,37948765,78948765,-6051235,0.928809,tt1720297,Drama,b4
518,19,2002,Showtime,85000000,37948765,78948765,-6051235,0.928809,tt1720297,Fantasy,b4
523,24,1997,Father's Day,85000000,28681080,35681080,-49318920,0.4197774117647059,tt10313204,Action,b4
524,25,2017,The Greatest Showman,84000000,174340174,386665550,302665550,4.603161309523809,tt1485796,Drama,b4
527,28,2013,RED 2,84000000,53262560,141507355,57507355,1.684611369047619,tt1821694,Action,b4
527,28,2013,RED 2,84000000,53262560,141507355,57507355,1.684611369047619,tt1821694,Comedy,b4
527,28,2013,RED 2,84000000,53262560,141507355,57507355,1.684611369047619,tt1821694,Crime,b4
528,29,2006,Click,82500000,137355633,237685089,155185089,2.8810313818181816,tt1596723,Drama,b4
530,31,2008,Jumper,82500000,80172128,222640812,140140812,2.6986765090909093,tt2923554,Drama,b4
533,34,2010,The Expendables,82000000,103068524,268268174,186268174,3.2715630975609757,tt1320253,Action,b4
533,34,2010,The Expendables,82000000,103068524,268268174,186268174,3.2715630975609757,tt1320253,Adventure,b4
533,34,2010,The Expendables,82000000,103068524,268268174,186268174,3.2715630975609757,tt1320253,Thriller,b4
535,36,2020,Call of the Wild,82000000,0,0,-82000000,0.0,tt7504726,Adventure,b4
535,36,2020,Call of the Wild,82000000,0,0,-82000000,0.0,tt7504726,Animation,b4
535,36,2020,Call of the Wild,82000000,0,0,-82000000,0.0,tt7504726,Family,b4
537,38,2012,The Hunger Games,80000000,408010692,677923379,597923379,8.4740422375,tt1392170,Action,b4
537,38,2012,The Hunger Games,80000000,408010692,677923379,597923379,8.4740422375,tt1392170,Adventure,b4
537,38,2012,The Hunger Games,80000000,408010692,677923379,597923379,8.4740422375,tt1392170,Sci-Fi,b4
538,39,2011,The Hangover Part II,80000000,254464305,586464305,506464305,7.3308038125,tt1411697,Comedy,b4
540,41,2017,The Lego Batman Movie,80000000,175750384,310660018,230660018,3.883250225,tt4116284,Action,b4
540,41,2017,The Lego Batman Movie,80000000,175750384,310660018,230660018,3.883250225,tt4116284,Animation,b4
540,41,2017,The Lego Batman Movie,80000000,175750384,310660018,230660018,3.883250225,tt4116284,Comedy,b4
541,42,2015,Hotel Transylvania 2,80000000,169700110,469500298,389500298,5.868753725,tt2510894,Animation,b4
541,42,2015,Hotel Transylvania 2,80000000,169700110,469500298,389500298,5.868753725,tt2510894,Comedy,b4
541,42,2015,Hotel Transylvania 2,80000000,169700110,469500298,389500298,5.868753725,tt2510894,Family,b4
543,44,1999,The Mummy,80000000,155385488,416385488,336385488,5.2048186,tt2345759,Action,b4
543,44,1999,The Mummy,80000000,155385488,416385488,336385488,5.2048186,tt2345759,Adventure,b4
543,44,1999,The Mummy,80000000,155385488,416385488,336385488,5.2048186,tt2345759,Fantasy,b4
547,48,2013,Grown Ups 2,80000000,133668525,247023808,167023808,3.0877976,tt2191701,Comedy,b4
548,49,2011,Alvin and the Chipmunks: Chipwrecked,80000000,133107389,349088523,269088523,4.3636065375,tt1615918,Adventure,b4
548,49,2011,Alvin and the Chipmunks: Chipwrecked,80000000,133107389,349088523,269088523,4.3636065375,tt1615918,Animation,b4
548,49,2011,Alvin and the Chipmunks: Chipwrecked,80000000,133107389,349088523,269088523,4.3636065375,tt1615918,Comedy,b4
551,52,2010,Shutter Island,80000000,128012934,299461782,219461782,3.743272275,tt1130884,Thriller,b4
561,62,2010,Yogi Bear,80000000,100246011,204774690,124774690,2.559683625,tt1302067,Adventure,b4
561,62,2010,Yogi Bear,80000000,100246011,204774690,124774690,2.559683625,tt1302067,Animation,b4
561,62,2010,Yogi Bear,80000000,100246011,204774690,124774690,2.559683625,tt1302067,Comedy,b4
563,64,2010,The Book of Eli,80000000,94835059,158750817,78750817,1.9843852125,tt1037705,Action,b4
563,64,2010,The Book of Eli,80000000,94835059,158750817,78750817,1.9843852125,tt1037705,Adventure,b4
563,64,2010,The Book of Eli,80000000,94835059,158750817,78750817,1.9843852125,tt1037705,Drama,b4
567,68,2014,Fury,80000000,85817906,210315681,130315681,2.6289460125,tt2713180,Action,b4
567,68,2014,Fury,80000000,85817906,210315681,130315681,2.6289460125,tt2713180,Drama,b4
568,69,2018,Smallfoot,80000000,83240103,213691277,133691277,2.6711409625,tt6182908,Adventure,b4
568,69,2018,Smallfoot,80000000,83240103,213691277,133691277,2.6711409625,tt6182908,Animation,b4
568,69,2018,Smallfoot,80000000,83240103,213691277,133691277,2.6711409625,tt6182908,Comedy,b4
570,71,2011,Zookeeper,80000000,80360866,170805525,90805525,2.1350690625,tt1222817,Comedy,b4
570,71,2011,Zookeeper,80000000,80360866,170805525,90805525,2.1350690625,tt1222817,Family,b4
572,73,1997,Conspiracy Theory,80000000,76118990,142783718,62783718,1.784796475,tt5354458,Thriller,b4
580,81,2019,The Secret Life of Pets 2,80000000,63795655,113351496,33351496,1.4168937,tt5113040,Adventure,b4
580,81,2019,The Secret Life of Pets 2,80000000,63795655,113351496,33351496,1.4168937,tt5113040,Animation,b4
580,81,2019,The Secret Life of Pets 2,80000000,63795655,113351496,33351496,1.4168937,tt5113040,Comedy,b4
588,89,2001,Evolution,80000000,38311134,98341932,18341932,1.22927415,tt4291590,Drama,b4
588,89,2001,Evolution,80000000,38311134,98341932,18341932,1.22927415,tt4291590,Sci-Fi,b4
594,95,1996,Daylight,80000000,32908290,158908290,78908290,1.986353625,tt1254978,Crime,b4
594,95,1996,Daylight,80000000,32908290,158908290,78908290,1.986353625,tt1254978,Thriller,b4
595,96,2015,The Last Witch Hunter,80000000,27367660,130818912,50818912,1.6352364,tt1618442,Action,b4
595,96,2015,The Last Witch Hunter,80000000,27367660,130818912,50818912,1.6352364,tt1618442,Adventure,b4
595,96,2015,The Last Witch Hunter,80000000,27367660,130818912,50818912,1.6352364,tt1618442,Fantasy,b4
596,97,2014,Pompeii,80000000,23169033,108469033,28469033,1.3558629125,tt1921064,Action,b4
596,97,2014,Pompeii,80000000,23169033,108469033,28469033,1.3558629125,tt1921064,Adventure,b4
596,97,2014,Pompeii,80000000,23169033,108469033,28469033,1.3558629125,tt1921064,Drama,b4
608,9,1994,The Lion King,79300000,421785283,986214868,906914868,12.43650527112232,tt6105098,Adventure,b4
608,9,1994,The Lion King,79300000,421785283,986214868,906914868,12.43650527112232,tt6105098,Animation,b4
608,9,1994,The Lion King,79300000,421785283,986214868,906914868,12.43650527112232,tt6105098,Drama,b4
609,10,2012,Journey 2: The Mysterious Island,79000000,103860290,318146162,239146162,4.027166607594936,tt1397514,Action,b4
609,10,2012,Journey 2: The Mysterious Island,79000000,103860290,318146162,239146162,4.027166607594936,tt1397514,Adventure,b4
609,10,2012,Journey 2: The Mysterious Island,79000000,103860290,318146162,239146162,4.027166607594936,tt1397514,Comedy,b4
610,11,2011,Jack and Jill,79000000,74158157,150519217,71519217,1.9053065443037975,tt0810913,Comedy,b4
612,13,2013,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,196392649,3.517854474358974,tt1985966,Adventure,b4
612,13,2013,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,196392649,3.517854474358974,tt1985966,Animation,b4
612,13,2013,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,196392649,3.517854474358974,tt1985966,Comedy,b4
618,19,2016,The Little Prince,77500000,1311213,102028919,24528919,1.3165021806451613,tt10075374,Action,b4
620,21,2018,The Equalizer 2,77000000,102084362,190453132,113453132,2.473417298701299,tt3766354,Action,b4
620,21,2018,The Equalizer 2,77000000,102084362,190453132,113453132,2.473417298701299,tt3766354,Crime,b4
620,21,2018,The Equalizer 2,77000000,102084362,190453132,113453132,2.473417298701299,tt3766354,Thriller,b4
621,22,2013,Despicable Me 2,76000000,368065385,975216835,899216835,12.831800460526315,tt1690953,Adventure,b4
621,22,2013,Despicable Me 2,76000000,368065385,975216835,899216835,12.831800460526315,tt1690953,Animation,b4
621,22,2013,Despicable Me 2,76000000,368065385,975216835,899216835,12.831800460526315,tt1690953,Comedy,b4
625,26,2016,The Secret Life of Pets,75000000,368384330,886750534,811750534,11.823340453333333,tt2709768,Adventure,b4
625,26,2016,The Secret Life of Pets,75000000,368384330,886750534,811750534,11.823340453333333,tt2709768,Animation,b4
625,26,2016,The Secret Life of Pets,75000000,368384330,886750534,811750534,11.823340453333333,tt2709768,Comedy,b4
628,29,2016,Sing,75000000,270329045,634454789,559454789,8.459397186666667,tt3470600,Animation,b4
628,29,2016,Sing,75000000,270329045,634454789,559454789,8.459397186666667,tt3470600,Comedy,b4
628,29,2016,Sing,75000000,270329045,634454789,559454789,8.459397186666667,tt3470600,Family,b4
629,30,2017,Despicable Me 3,75000000,264624300,1034727750,959727750,13.79637,tt3469046,Adventure,b4
629,30,2017,Despicable Me 3,75000000,264624300,1034727750,959727750,13.79637,tt3469046,Animation,b4
629,30,2017,Despicable Me 3,75000000,264624300,1034727750,959727750,13.79637,tt3469046,Comedy,b4
633,34,2010,Grown Ups,75000000,162001186,272223430,197223430,3.629645733333333,tt1375670,Comedy,b4
636,37,2008,Wanted,75000000,134508551,342416460,267416460,4.5655528,tt1737267,Action,b4
637,38,1996,The Rock,75000000,134069511,336069511,261069511,4.480926813333333,tt4617100,Comedy,b4
640,41,2013,Now You See Me,75000000,117723989,342769200,267769200,4.570256,tt1670345,Crime,b4
640,41,2013,Now You See Me,75000000,117723989,342769200,267769200,4.570256,tt1670345,Thriller,b4
642,43,2018,Christopher Robin,75000000,99215042,197504758,122504758,2.633396773333333,tt4575576,Adventure,b4
642,43,2018,Christopher Robin,75000000,99215042,197504758,122504758,2.633396773333333,tt4575576,Animation,b4
642,43,2018,Christopher Robin,75000000,99215042,197504758,122504758,2.633396773333333,tt4575576,Comedy,b4
644,45,2011,Immortals,75000000,83504017,211562435,136562435,2.820832466666667,tt1253864,Action,b4
644,45,2011,Immortals,75000000,83504017,211562435,136562435,2.820832466666667,tt1253864,Drama,b4
644,45,2011,Immortals,75000000,83504017,211562435,136562435,2.820832466666667,tt1253864,Fantasy,b4
653,54,2010,Killers,75000000,47059963,95572749,20572749,1.27430332,tt1103153,Action,b4
653,54,2010,Killers,75000000,47059963,95572749,20572749,1.27430332,tt1103153,Comedy,b4
658,59,2001,Bandits,75000000,41523271,71523271,-3476729,0.9536436133333334,tt8327616,Drama,b4
661,62,2011,Sucker Punch,75000000,36392502,89758389,14758389,1.19677852,tt0978764,Action,b4
661,62,2011,Sucker Punch,75000000,36392502,89758389,14758389,1.19677852,tt0978764,Adventure,b4
661,62,2011,Sucker Punch,75000000,36392502,89758389,14758389,1.19677852,tt0978764,Fantasy,b4
662,63,2005,Hostage,75000000,34636443,77636443,2636443,1.0351525733333333,tt1772292,Thriller,b4
667,68,1998,Soldier,75000000,14623082,14623082,-60376918,0.19497442666666667,tt1826861,Drama,b4
668,69,1999,Virus,75000000,14010690,30626690,-44373310,0.4083558666666667,tt1777039,Family,b4
672,73,2015,Minions,74000000,336045770,1160336173,1086336173,15.680218554054054,tt2293640,Adventure,b4
672,73,2015,Minions,74000000,336045770,1160336173,1086336173,15.680218554054054,tt2293640,Animation,b4
672,73,2015,Minions,74000000,336045770,1160336173,1086336173,15.680218554054054,tt2293640,Comedy,b4
673,74,2015,The SpongeBob Movie: Sponge Out of Water,74000000,162994032,311013181,237013181,4.202880824324325,tt2279373,Adventure,b4
673,74,2015,The SpongeBob Movie: Sponge Out of Water,74000000,162994032,311013181,237013181,4.202880824324325,tt2279373,Animation,b4
673,74,2015,The SpongeBob Movie: Sponge Out of Water,74000000,162994032,311013181,237013181,4.202880824324325,tt2279373,Comedy,b4
674,75,2000,Unbreakable,73243106,94999143,248099143,174856037,3.387337819889834,tt4097114,Adventure,b4
676,77,2016,The Angry Birds Movie,73000000,107509366,352327887,279327887,4.826409410958904,tt1985949,Action,b4
676,77,2016,The Angry Birds Movie,73000000,107509366,352327887,279327887,4.826409410958904,tt1985949,Animation,b4
676,77,2016,The Angry Birds Movie,73000000,107509366,352327887,279327887,4.826409410958904,tt1985949,Comedy,b4
677,78,1998,Snake Eyes,73000000,55591409,103891409,30891409,1.4231699863013698,tt8404256,Action,b4
677,78,1998,Snake Eyes,73000000,55591409,103891409,30891409,1.4231699863013698,tt8404256,Adventure,b4
686,87,2001,Driven,72000000,32616869,54616869,-17383131,0.758567625,tt4131904,Family,b4
698,100,1996,Ransom,70000000,136492681,308700000,238700000,4.41,tt8870574,Drama,b4
698,100,1996,Ransom,70000000,136492681,308700000,238700000,4.41,tt8870574,Thriller,b4
705,8,1997,Hercules,70000000,99112101,250700000,180700000,3.5814285714285714,tt1267297,Action,b4
705,8,1997,Hercules,70000000,99112101,250700000,180700000,3.5814285714285714,tt1267297,Adventure,b4
705,8,1997,Hercules,70000000,99112101,250700000,180700000,3.5814285714285714,tt1267297,Fantasy,b4
706,9,2013,Olympus Has Fallen,70000000,98927592,172878928,102878928,2.4696989714285715,tt2302755,Action,b4
706,9,2013,Olympus Has Fallen,70000000,98927592,172878928,102878928,2.4696989714285715,tt2302755,Thriller,b4
709,12,2011,War Horse,70000000,79883359,156815529,86815529,2.2402218428571428,tt1568911,Drama,b4
711,14,2014,The Monuments Men,70000000,78031620,158702748,88702748,2.2671821142857143,tt2177771,Comedy,b4
711,14,2014,The Monuments Men,70000000,78031620,158702748,88702748,2.2671821142857143,tt2177771,Drama,b4
712,15,2016,Storks,70000000,72679278,183353431,113353431,2.6193347285714284,tt4624424,Adventure,b4
712,15,2016,Storks,70000000,72679278,183353431,113353431,2.6193347285714284,tt4624424,Animation,b4
712,15,2016,Storks,70000000,72679278,183353431,113353431,2.6193347285714284,tt4624424,Comedy,b4
714,17,2003,Big Fish,70000000,66432867,123954323,53954323,1.7707760428571429,tt2855236,Action,b4
715,18,1994,Wolf,70000000,65011757,131011757,61011757,1.8715965285714287,tt1648168,Action,b4
715,18,1994,Wolf,70000000,65011757,131011757,61011757,1.8715965285714287,tt1648168,Crime,b4
715,18,1994,Wolf,70000000,65011757,131011757,61011757,1.8715965285714287,tt1648168,Drama,b4
717,20,2017,The Lego Ninjago Movie,70000000,59281555,122737201,52737201,1.7533885857142857,tt3014284,Action,b4
717,20,2017,The Lego Ninjago Movie,70000000,59281555,122737201,52737201,1.7533885857142857,tt3014284,Adventure,b4
717,20,2017,The Lego Ninjago Movie,70000000,59281555,122737201,52737201,1.7533885857142857,tt3014284,Animation,b4
718,21,2014,Dracula Untold,70000000,55991880,220241723,150241723,3.1463103285714284,tt0829150,Action,b4
718,21,2014,Dracula Untold,70000000,55991880,220241723,150241723,3.1463103285714284,tt0829150,Drama,b4
718,21,2014,Dracula Untold,70000000,55991880,220241723,150241723,3.1463103285714284,tt0829150,Fantasy,b4
719,22,2006,The Guardian,70000000,55011732,94973540,24973540,1.3567648571428572,tt1756811,Drama,b4
721,25,2011,The Dilemma,70000000,48475290,70546865,546865,1.0078123571428572,tt1578275,Comedy,b4
721,25,2011,The Dilemma,70000000,48475290,70546865,546865,1.0078123571428572,tt1578275,Drama,b4
725,29,2012,Rock of Ages,70000000,38518613,61031932,-8968068,0.8718847428571429,tt1336608,Comedy,b4
725,29,2012,Rock of Ages,70000000,38518613,61031932,-8968068,0.8718847428571429,tt1336608,Drama,b4
730,34,2002,Bad Company,70000000,30157016,69157016,-842984,0.9879573714285714,tt1334515,Thriller,b4
732,36,2016,The Finest Hours,70000000,27569558,49252761,-20747239,0.7036108714285715,tt2025690,Action,b4
732,36,2016,The Finest Hours,70000000,27569558,49252761,-20747239,0.7036108714285715,tt2025690,Drama,b4
733,37,2013,Escape Plan,70000000,25135965,103735965,33735965,1.4819423571428572,tt1211956,Action,b4
733,37,2013,Escape Plan,70000000,25135965,103735965,33735965,1.4819423571428572,tt1211956,Crime,b4
734,38,2011,Killer Elite,70000000,25124986,65409046,-4590954,0.9344149428571429,tt1448755,Action,b4
734,38,2011,Killer Elite,70000000,25124986,65409046,-4590954,0.9344149428571429,tt1448755,Crime,b4
734,38,2011,Killer Elite,70000000,25124986,65409046,-4590954,0.9344149428571429,tt1448755,Thriller,b4
738,42,2014,The Legend of Hercules,70000000,18848538,58953319,-11046681,0.8421902714285714,tt1043726,Action,b4
738,42,2014,The Legend of Hercules,70000000,18848538,58953319,-11046681,0.8421902714285714,tt1043726,Adventure,b4
